"ISO3","ISO2","year","co2","population","gdp","gdp_per_capita","co2_per_capita","region"
"COL","CO",2016,99685700,47625955,299607.84,6290.85212044567,2.09309608594725,"America"
"COM","KM",2016,216180,746232,992.488,1329.99924956314,0.289695429839514,"Africa"
"COG","CG",2016,5729300,5186824,11346.211,2187.50645867298,1.10458731586034,"Africa"
"COK","CK",2016,73280,17546,317.021,18067.99270489,4.17645047304229,"Asia and Oceania"
"CRI","CR",2016,7855900,4945205,58814.922,11893.3233303776,1.58858935069426,"America"
"HRV","HR",2016,18109000,4223751,52150.756,12347.0242445637,4.28742129921958,"Europe"
"CUB","CU",2016,28171500,11342012,87653.701,7728.2320808689,2.48381856764038,"America"
"CYP","CY",2016,7373700,851554,21209.589,24906.9219333125,8.65911028543111,"Europe"
"CZE","CZ",2016,106680900,10527591,192803.984,18314.1598111097,10.1334578822449,"Europe"
"DNK","DK",2016,36916600,5706857,312497.708,54758.2860408102,6.46881462072731,"Europe"
"DJI","DJ",2016,380130,1023261,2608.178,2548.88830904334,0.371488799045405,"Africa"
"DMA","DM",2016,172210,70075,555.681,7929.8037816625,2.45750981091687,"America"
"DOM","DO",2016,24644600,10527592,75893.392,7208.99822105568,2.34095318283611,"America"
"ECU","EC",2016,39357100,16439585,98072.7,5965.64329330698,2.39404461852291,"America"
"EGY","EG",2016,239385600,99784030,331555.343,3322.7295289637,2.39903720064223,"Africa"
"SLV","SV",2016,6595800,6250510,24034.064,3845.13647686349,1.05524189226159,"America"
"GNQ","GQ",2016,7558300,1398927,12013.909,8587.94561832033,5.4029266716562,"Africa"
"ERI","ER",2016,557480,3365287,2161.993,642.439411556875,0.16565600497075,"Africa"
"EST","EE",2016,17489200,1315926,23603.601,17936.8756297847,13.2904129867485,"Europe"
"ETH","ET",2016,14424900,105293228,67848.522,644.376882433503,0.13699741449659,"Africa"
"FJI","FJ",2016,1259700,918371,4799.96,5226.60232084855,1.37166787714333,"Asia and Oceania"
"FIN","FI",2016,47248000,5495219,241031.265,43861.9943991313,8.59801947838658,"Europe"
"FRA","FR",2016,334005100,66254313,2464917.596,37203.8812929809,5.04125821967243,"Europe"
"PYF","PF",2016,868370,293541,5449.858,18565.9175379249,2.95825796055747,"Asia and Oceania"
"GAB","GA",2016,6521700,2086206,14672.794,7033.24312172432,3.12610547568169,"Africa"
"GMB","GM",2016,589900,2317206,1404.961,606.31683156353,0.254573827273018,"Africa"
"GEO","GE",2016,10067700,3771110,15388.2,4080.54922821132,2.66969141711592,"Asia and Oceania"
"DEU","DE",2016,801744500,82331423,3431079.756,41674.0004117261,9.73801339495857,"Europe"
"GHA","GH",2016,13917300,29554303,51721.789,1750.05950910093,0.470906047082213,"Africa"
"GRC","GR",2016,71361000,10749742,194651.912,18107.5891867916,6.63839187954464,"Europe"
"GRL","GL",2016,526600,55916,2616.124,46786.68002003,9.41769797553473,"America"
"GRD","GD",2016,267470,119966,1034.293,8621.55110614674,2.22954837203874,"America"
"GTM","GT",2016,16926500,16291004,63851.285,3919.41988351362,1.03900901380909,"America"
"GIN","GN",2016,2741200,11930985,9745.79,816.847058310777,0.229754710109853,"Africa"
"GNB","GW",2016,304110,1834552,1113.038,606.708340782927,0.165767991313411,"Africa"
"GUY","GY",2016,2374700,759087,4442.793,5852.81133783084,3.12836341552418,"America"
"HTI","HT",2016,2979500,10713849,14461.862,1349.82880568879,0.278098001941226,"America"
"HND","HN",2016,9722300,9460798,21796.588,2303.88472515743,1.02764058592098,"America"
"HKG","HK",2016,43365800,7435927,316116.056,42511.990233363,5.8319292268469,"Asia and Oceania"
"HUN","HU",2016,47178500,9815104,127929.253,13033.9172157524,4.80672441168224,"Europe"
"ISL","IS",2016,3495500,335675,18621.441,55474.6138377895,10.4133462426454,"Europe"
"IND","IN",2016,2354658000,1338636340,2324001.554,1736.09626793786,1.75899751832525,"Asia and Oceania"
"IDN","ID",2016,540085700,261850182,904181.622,3453.0494311438,2.06257523242814,"Asia and Oceania"
"IRN","IR",2016,633826900,83306231,453987.639,5449.62403832674,7.60839726382532,"Asia and Oceania"
"IRQ","IQ",2016,158892600,38697943,189768.034,4903.82742049106,4.10597018037884,"Asia and Oceania"
"IRL","IE",2016,40369700,4715788,297406.496,63066.1293510226,8.56054173766929,"Europe"
"ISR","IL",2016,61160700,8159009,315944.639,38723.4085659178,7.49609419477292,"Asia and Oceania"
"ITA","IT",2016,358814000,60118626,1859645.91,30932.9409823837,5.96843314416401,"Europe"
"JAM","JM",2016,8163400,2802695,14392.965,5135.40181860673,2.91269652959027,"America"
"JPN","JP",2016,1202454600,126993857,4478437.728,35264.9949674337,9.4686044538359,"Asia and Oceania"
"JOR","JO",2016,24698300,9964656,39356.513,3949.61080442717,2.47859032966115,"Asia and Oceania"
"KAZ","KZ",2016,277695700,18078553,186403.807,10310.7702812277,15.3605047926126,"Asia and Oceania"
"KEN","KE",2016,18134500,47894670,73100.249,1526.27106523544,0.378632946004221,"Africa"
"KIR","KI",2016,54960,118513,169.488,1430.12159003654,0.463746593200746,"Asia and Oceania"
"KWT","KW",2016,109126300,4048085,117938.647,29134.4294894994,26.9575120087646,"Asia and Oceania"
"KGZ","KG",2016,9621700,6018299,6967.734,1157.75803096523,1.59874077376348,"Asia and Oceania"
"LAO","LA",2016,16458100,6891363,15401.064,2234.83569215553,2.388221314129,"Asia and Oceania"
"LVA","LV",2016,7211600,1973476,27897.627,14136.2889642438,3.65426283370054,"Europe"
"LBN","LB",2016,26441500,6258619,50705.514,8101.7096583128,4.22481381275965,"Asia and Oceania"
"LSO","LS",2016,2213100,2143872,2444.846,1140.38804555496,1.03229110693176,"Africa"
"LBR","LR",2016,497120,4706097,2655.655,564.300948322995,0.105633181806495,"Africa"
"LBY","LY",2016,51649400,6282196,47991.157,7639.23268232956,8.22155182678159,"Africa"
"LIE","LI",2016,149840,37609,6414.716,170563.32260895,3.98415272939988,"Europe"
"LTU","LT",2016,13121700,2933673,42462.143,14474.0545384574,4.47278888955927,"Europe"
"LUX","LU",2016,9094200,583351,63036.706,108059.651907685,15.58958500114,"Europe"
"MAC","MO",2016,1780700,626688,44742.3,71394.8567708333,2.84144582312092,"Asia and Oceania"
"MDG","MG",2016,3267800,25501941,11775.165,461.736030210406,0.128139265948423,"Africa"
"MWI","MW",2016,1205600,17405624,8859.754,509.016740795963,0.0692649686101458,"Africa"
"MYS","MY",2016,236817400,31526418,314764.286,9984.14364740073,7.51171287521468,"Asia and Oceania"
"MDV","MV",2016,1436300,454252,4400.906,9688.24793286546,3.16190132349445,"Asia and Oceania"
"MLI","ML",2016,4234600,18700106,14260.888,762.61000873471,0.226447914252465,"Africa"
"MLT","MT",2016,1356300,467705,11461.872,24506.6270405491,2.89990485455576,"Europe"
"MHL","MH",2016,142900,48329,186.687,3862.83597839806,2.95681681805955,"Asia and Oceania"
"MRT","MR",2016,2627100,4051890,6244.623,1541.16301281624,0.648364096754848,"Africa"
"MUS","MU",2016,4345500,1293911,12471.263,9638.42412654348,3.35842264267017,"Africa"
"MEX","MX",2016,479789800,121519221,1234800.056,10161.3559224511,3.94826263739791,"America"
"FSM","FM",2016,142900,109925,319.339,2905.06254264271,1.29997725722083,"Asia and Oceania"
"MNG","MN",2016,25629100,3029555,11793.014,3892.65552201561,8.45969127479118,"Asia and Oceania"
"MNE","ME",2016,2015200,633264,4172.638,6589.09712221127,3.18224310871927,"Europe"
"MSR","MS",2016,29312,5085,62.193,12230.6784660767,5.76440511307768,"America"
"MAR","MA",2016,58457500,35107264,114510.9,3261.74378043245,1.66511124307494,"Africa"
"MOZ","MZ",2016,8547300,27696493,16970.32,612.724506312045,0.308605858510679,"Africa"
"MMR","MM",2016,21140400,51892349,65129.1,1255.08097542472,0.407389536364985,"Asia and Oceania"
"NAM",NA,2016,4051200,2323352,11338.992,4880.44514993854,1.74368756865081,"Africa"
"NRU","NR",2016,51296,11437,107.284,9380.43193145056,4.4850922444697,"Asia and Oceania"
"NPL","NP",2016,10085100,27861186,23769.664,853.146165421673,0.361976694028747,"Asia and Oceania"
"NCL","NC",2016,5481700,283748,8717.22,30721.6967168051,19.3189026883009,"Asia and Oceania"
"NZL","NZ",2016,34153000,4668081,184943.844,39618.8163830062,7.31628264376732,"Asia and Oceania"
"NIC","NI",2016,5406100,6389235,13338.803,2087.69954462467,0.846126335938497,"America"
"NER","NE",2016,2145200,20921743,10232.062,489.063554599634,0.102534478126416,"Africa"
"NGA","NG",2016,116932600,188666931,486585.851,2579.07333532658,0.619783230586393,"Africa"
"MKD","MK",2016,6653800,2110196,10351.187,4905.32016931129,3.15316681483616,"Europe"
"NOR","NO",2016,44678000,5236590,392680.5,74987.8260471032,8.53188811803101,"Europe"
"OMN","OM",2016,65739200,4398070,82682.795,18799.7905899633,14.9472836948934,"Asia and Oceania"
"PAK","PK",2016,195791500,213524840,317162.838,1485.3674073705,0.916949522125857,"Asia and Oceania"
"PLW","PW",2016,212510,17816,282.41,15851.4818140997,11.9280422092501,"Asia and Oceania"
"PAN","PA",2016,10438900,4026336,58457.279,14518.7284419383,2.59265495974504,"America"
"PNG","PG",2016,7035200,8899169,22915.979,2575.06953739164,0.790545723988386,"Asia and Oceania"
"PRY","PY",2016,7193400,6266615,37756.962,6025.09680265981,1.14789244273025,"America"
"PER","PE",2016,52732700,31132779,197306.478,6337.58001494181,1.69379996562466,"America"
"PHL","PH",2016,121792500,104875266,328355.087,3130.9106477022,1.1613081391374,"Asia and Oceania"
"POL","PL",2016,323547000,38532113,491202.812,12747.8815397432,8.39681436624044,"Europe"
"PRT","PT",2016,50366700,10332753,203339.009,19679.073815081,4.87447053074819,"Europe"
"QAT","QA",2016,87385100,2595166,166695.978,64233.2621497045,33.6722583449382,"Asia and Oceania"
"ROU","RO",2016,76714500,19797820,182967.047,9241.77747853046,3.87489632696933,"Europe"
"RUS","RU",2016,1634885000,145109157,1366123.291,9414.45267303152,11.2665874008213,"Europe"
"RWA","RW",2016,1048300,11930899,9035.093,757.285180270154,0.0878642925399,"Africa"
"KNA","KN",2016,238160,47788,994.649,20813.7817025195,4.98367791077258,"America"
"LCA","LC",2016,476320,176413,1869.325,10596.2995924337,2.70002777573081,"America"
"VCT","VC",2016,241820,105963,819.195,7730.95325726905,2.28211734284609,"America"
"WSM","WS",2016,238160,205544,862.388,4195.63694391468,1.15868135289768,"Asia and Oceania"
"STP","ST",2016,150220,204632,331.512,1620.03987646116,0.734098283748387,"Africa"
"SAU","SA",2016,697420300,33416270,685304.797,20508.1176624441,20.8706806594512,"Asia and Oceania"
"SEN","SN",2016,10015700,14751356,18890.388,1280.58654404382,0.678968089442082,"Africa"
"SRB","RS",2016,45039800,9244011,40979.898,4433.12951488266,4.87232219866463,"Europe"
"SYC","SC",2016,553260,100508,1614.396,16062.3631949696,5.50463644685,"Africa"
"SLE","SL",2016,1142800,7493913,4517.599,602.835794864445,0.152497099979677,"Africa"
"SGP","SG",2016,40289300,5711933,319091.521,55864.0167873118,7.05353161530431,"Asia and Oceania"
"SVK","SK",2016,34914400,5431203,90592.633,16680.0307408874,6.42848370793727,"Europe"
"SVN","SI",2016,14458400,2090020,44465.548,21275.1782279595,6.91782853752596,"Europe"
"SLB","SB",2016,289460,628102,1380.562,2197.99013536018,0.460848715654464,"Asia and Oceania"
"SOM","SO",2016,637540,14292847,7732.286,540.989909148261,0.0446055289054728,"Africa"
"ZAF","ZA",2016,456972900,56422274,348788.707,6181.75557759335,8.09915779006,"Africa"
"ESP","ES",2016,259629400,46473315,1231997.958,26509.792942466,5.5866339640286,"Europe"
"LKA","LK",2016,22987000,21425494,89443.664,4174.6371868952,1.07288074664696,"Asia and Oceania"
"SDN","SD",2016,20037700,39377169,86934.134,2207.72940787084,0.508865937010352,"Africa"
"SUR","SR",2016,2920800,581453,4874.455,8383.23131878243,5.02327789176425,"America"
"SWZ","SZ",2016,1055200,1142524,4102.361,3590.61253855499,0.923569220427755,"Africa"
"SWE","SE",2016,43414100,9953317,515562.426,51798.0514435539,4.36177206051008,"Europe"
"SYR","SY",2016,26936300,18964252,18888.98,996.030847934313,1.42037239327973,"Asia and Oceania"
"TWN","TW",2016,279731000,23594471,546087.685,23144.7310261798,11.8557860441118,"Asia and Oceania"
"TJK","TJ",2016,5692500,8725318,8846.227,1013.85725998754,0.652411751640456,"Asia and Oceania"
"THA","TH",2016,284045300,70607037,415081.31,5878.75270845879,4.02290355280027,"Asia and Oceania"
"TLS","TL",2016,642970,1224562,1648.934,1346.55003176646,0.525061205557579,"Asia and Oceania"
"TGO","TG",2016,2312000,7661354,6080.877,793.707874613286,0.301774333884063,"Africa"
"TON","TO",2016,124580,105707,429.747,4065.45451105414,1.17854068320925,"Asia and Oceania"
"TTO","TT",2016,39893100,1469330,24992.411,17009.3927164082,27.1505380003131,"America"
"TUN","TN",2016,30591800,11685667,48575.492,4156.84376424555,2.61789078877569,"Africa"
"TKM","TM",2016,64450300,5868561,35699.472,6083.17302998129,10.9823004310597,"Asia and Oceania"
"TCA","TC",2016,329760,38246,1010.381,26417.9522041521,8.62207812581708,"America"
"TUV","TV",2016,10992,10852,38.706,3566.71581275341,1.01290084777,"Asia and Oceania"
"UGA","UG",2016,4795400,38748299,29594.659,763.766662376586,0.123757690627916,"Africa"
"UKR","UA",2016,233961000,44833569,93253.018,2079.9820331056,5.21843353581777,"Europe"
"ARE","AE",2016,226604700,8994263,390868.306,43457.5135283458,25.1943600048164,"Asia and Oceania"
"GBR","GB",2016,399430100,65902374,2984158.17,45281.4972947712,6.06093643910309,"Europe"
"USA","US",2016,5252932200,330642938,18627917.695,56338.4713663535,15.8870237234584,"America"
"URY","UY",2016,6521200,3413766,59103.036,17313.1480013569,1.9102656714022,"America"
"UZB","UZ",2016,110139100,31453574,91309.557,2902.99464855727,3.50164022695799,"Asia and Oceania"
"VUT","VU",2016,150220,283218,786.018,2775.31089125691,0.53040414097974,"Asia and Oceania"
"VEN","VE",2016,152385300,30741464,285099.201,9274.09315964913,4.95699554191694,"America"
"VNM","VN",2016,223203900,93126529,255264.732,2741.05278851314,2.39678105043516,"Asia and Oceania"
"YEM","YE",2016,10007300,29274002,21087.807,720.359553162564,0.341849399340753,"Asia and Oceania"
"ZMB","ZM",2016,5864300,16767761,21646.248,1290.94444988809,0.349736616594189,"Africa"
"ZWE","ZW",2016,10533500,14452704,20114.016,1391.71299709729,0.728825554027814,"Africa"
"AFG","AF",2017,9868000,35643418,19559.506,548.755060471473,0.276853359012876,"Asia and Oceania"
"ALB","AL",2017,5293000,2879355,12211.703,4241.12448794956,1.8382589156252,"Europe"
"DZA","DZ",2017,165089600,41136546,173517.226,4218.07961222607,4.01321005414504,"Africa"
"AND","AD",2017,465330,73837,2902.219,39305.7545674933,6.30212495090537,"Europe"
"AGO","AO",2017,22617000,30208628,113059.441,3742.62084991083,0.748693386538442,"Africa"
"AIA","AI",2017,128240,15015,301.095,20052.9470529471,8.54079254079254,"America"
"ATG","AG",2017,604560,91119,1454.508,15962.7300563,6.63484015408422,"America"
"ARG","AR",2017,186898900,44054616,649285.582,14738.1963787858,4.24243625231009,"America"
"ARM","AM",2017,5540200,2851923,11367.423,3985.88005356386,1.94261906790611,"Asia and Oceania"
"ABW","AW",2017,890350,105439,3226.288,30598.6210036135,8.44421893227364,"America"
"AUS","AU",2017,413655500,24590334,1312258.542,53364.8116369627,16.8218739932528,"Asia and Oceania"
"AUT","AT",2017,69608700,8797496,398208.774,45263.8766758178,7.912330963265,"Europe"
"AZE","AZ",2017,34607000,10071567,51453.618,5108.79965351966,3.43610880014997,"Asia and Oceania"
"BHS","BS",2017,2509800,399020,11914.69,29859.88171019,6.28991028018646,"America"
"BHR","BH",2017,32835200,1456834,33535.339,23019.3275280506,22.5387381129216,"Asia and Oceania"
"BGD","BD",2017,80741800,161793964,265978.953,1643.93619158747,0.499040866567803,"Asia and Oceania"
"BRB","BB",2017,1644600,279187,4876.462,17466.6513841977,5.8906754254317,"America"
"BLR","BY",2017,59381900,9707876,56465.309,5816.44316429258,6.11687870755663,"Europe"
"BEL","BE",2017,99055000,11384489,475583.362,41774.6779851076,8.70087361848213,"Europe"
"BLZ","BZ",2017,615550,374693,2154.673,5750.50241130739,1.64281158174826,"America"
"BEN","BJ",2017,6804200,11596779,12426.542,1071.551160887,0.586731884775937,"Africa"
"BMU","BM",2017,633870,63275,6850.757,108269.569340182,10.017700513631,"America"
"BTN","BT",2017,1341500,756121,2397.662,3171.00305374404,1.77418693568886,"Asia and Oceania"
"BOL","BO",2017,22171200,11435533,35850.758,3135.03165965242,1.9387990048212,"America"
"BIH","BA",2017,22156200,3440027,17485.651,5082.99818577005,6.44070526190637,"Europe"
"BWA","BW",2017,7077300,2401840,15101.803,6287.59742530726,2.9466159277887,"Africa"
"BRA","BR",2017,497121400,208504960,1766232.929,8470.93963136416,2.38421858165868,"America"
"VGB","VG",2017,179540,30060,1340.654,44599.2681304059,5.97272122421823,"America"
"BRN","BN",2017,9309400,430276,12777.447,29695.9323782874,21.6358802257156,"Asia and Oceania"
"BGR","BG",2017,47430600,7182428,53738.608,7481.95568406672,6.60370003012909,"Europe"
"BFA","BF",2017,4519000,19835858,13304.784,670.744063604408,0.227819739383091,"Africa"
"BDI","BI",2017,512960,11155593,3011.625,269.965478303126,0.0459823157764899,"Africa"
"KHM","KH",2017,12475500,15830689,20674.277,1305.96191991391,0.78805792975909,"Asia and Oceania"
"CMR","CM",2017,9578100,24393181,34837.202,1428.15330235118,0.392654816114389,"Africa"
"CAN","CA",2017,566651900,36554348,1619489.883,44303.618354785,15.5016278774826,"America"
"CPV","CV",2017,509300,564954,1907.043,3375.5721704776,0.901489324794585,"Africa"
"CAF","CF",2017,216180,4996741,1855.4,371.322027697653,0.0432641996053027,"Africa"
"TCD","TD",2017,2344200,15085884,13715.884,909.186627711044,0.155390297313701,"Africa"
"CHL","CL",2017,84138300,18368577,251031.528,13666.3568440822,4.5805562401486,"America"
"CHN","CN",2017,10011151700,1410275957,12640250.554,8962.96252606397,7.09871826879624,"Asia and Oceania"
"COL","CO",2017,92275000,48351671,303680.592,6280.66384717087,1.90841387880886,"America"
"COM","KM",2017,267470,761664,1048.029,1375.9728699269,0.351165343248466,"Africa"
"COG","CG",2017,5651400,5312340,10711.416,2016.32726820949,1.06382498108178,"Africa"
"COK","CK",2017,80608,17395,347.179,19958.5513078471,4.63397528025295,"Asia and Oceania"
"CRI","CR",2017,8029000,4993842,61260.269,12267.1620367645,1.60778014202292,"America"
"HRV","HR",2017,18744000,4192467,53923.67,12862.0380315456,4.47087597827246,"Europe"
"CUB","CU",2017,24947600,11336405,89239.404,7871.93153385046,2.20066237929926,"America"
"CYP","CY",2017,7503800,859506,22425.606,26091.2733593483,8.73036372055576,"Europe"
"CZE","CZ",2017,107776600,10531305,202769.49,19253.9756468928,10.2339263747465,"Europe"
"DNK","DK",2017,34664600,5737284,321315.57,56004.8221423238,6.04198781165443,"Europe"
"DJI","DJ",2017,391760,1040233,2748.947,2642.62621931817,0.376607933030388,"Africa"
"DMA","DM",2017,153890,70403,518.055,7358.42222632558,2.18584435322358,"America"
"DOM","DO",2017,24016900,10647244,79435.112,7460.62661849395,2.25569170763815,"America"
"ECU","EC",2017,39174200,16696944,100395.44,6012.80330101125,2.34618981772952,"America"
"EGY","EG",2017,260110600,101789386,345418.885,3393.46663315171,2.55538038121185,"Africa"
"SLV","SV",2017,5969700,6266654,24575.566,3921.64079906119,0.95261362762329,"America"
"GNQ","GQ",2017,7862100,1450694,11333.028,7812.14232636242,5.41954402513556,"Africa"
"ERI","ER",2017,557060,3396933,1945.476,572.715446551345,0.163989104289075,"Africa"
"EST","EE",2017,18738400,1317549,24970.732,18952.4123960475,14.2221655513381,"Europe"
"ETH","ET",2017,15583700,108197950,74337.683,687.052601273869,0.144029531058583,"Africa"
"FJI","FJ",2017,1361900,919019,5060.372,5506.27571355978,1.481906250034,"Asia and Oceania"
"FIN","FI",2017,44654000,5508140,248725.97,45156.0726488434,8.1069108628321,"Europe"
"FRA","FR",2017,336895900,66429261,2521399.21,37956.1532379534,5.07149853736895,"Europe"
"PYF","PF",2017,861040,295450,5688.262,19252.8752750042,2.91433406667795,"Asia and Oceania"
"GAB","GA",2017,5879200,2140215,14742.141,6888.1588999236,2.74701373460143,"Africa"
"GMB","GM",2017,593570,2381182,1472.715,618.480653725755,0.249275359884293,"Africa"
"GEO","GE",2017,10172500,3771900,16133.526,4277.29420186113,2.69691667329463,"Asia and Oceania"
"DEU","DE",2017,785985900,82624374,3523040.623,42639.2413333141,9.51276072602983,"Europe"
"GHA","GH",2017,12437700,30222262,55926.199,1850.4967960373,0.411541002457063,"Africa"
"GRC","GR",2017,74843400,10692228,196777.79,18403.815369444,6.99979461717427,"Europe"
"GRL","GL",2017,543820,55928,2617.492,46801.1014161064,9.7235731654985,"America"
"GRD","GD",2017,278460,120921,1080.201,8933.11335500037,2.30282581189372,"America"
"GTM","GT",2017,17320500,16578723,65817.81,3970.01687041879,1.04474271027992,"America"
"GIN","GN",2017,3239000,12240789,10749.606,878.17917619526,0.264607126223645,"Africa"
"GNB","GW",2017,304110,1879826,1178.919,627.142618518948,0.161775611146989,"Africa"
"GUY","GY",2017,2326800,763252,4608.709,6038.25342088851,3.04853442899593,"America"
"HTI","HT",2017,3139200,10863543,14824.892,1364.64613800488,0.288966500155612,"America"
"HND","HN",2017,10231500,9626842,22852.11,2373.79090671687,1.06280959010234,"America"
"HKG","HK",2017,42431200,7461519,328116.148,43974.4438096318,5.68667050234677,"Asia and Oceania"
"HUN","HU",2017,49580300,9788941,133394.36,13627.0470932453,5.06492990406215,"Europe"
"ISL","IS",2017,3612200,343632,19402.601,56463.3124970899,10.5118266052056,"Europe"
"IND","IN",2017,2426606900,1354195680,2481926.37,1832.7678980633,1.79191747237002,"Asia and Oceania"
"IDN","ID",2017,556944200,264498852,950021.694,3591.78002783921,2.10565828845261,"Asia and Oceania"
"IRN","IR",2017,685401300,84505076,466510.912,5520.5075728232,8.110770766007,"Asia and Oceania"
"IRQ","IQ",2017,176963100,39621162,186314.766,4702.40539638893,4.46637834599601,"Asia and Oceania"
"IRL","IE",2017,39078300,4771854,325098.788,68128.402084389,8.18933269961738,"Europe"
"ISR","IL",2017,58841600,8309257,329446.028,39648.0729865498,7.08145144626048,"Asia and Oceania"
"ITA","IT",2017,353418600,60004032,1890662.182,31508.9189673121,5.88991419776591,"Europe"
"JAM","JM",2017,7797500,2808376,14536.468,5176.11174572066,2.77651568023655,"America"
"JPN","JP",2017,1186802300,126662472,4553466.417,35949.6095812815,9.36980213050003,"Asia and Oceania"
"JOR","JO",2017,25813500,10215381,40330.035,3947.97169092372,2.52692484010141,"Asia and Oceania"
"KAZ","KZ",2017,293476500,18314814,199130.498,10872.6464816951,16.023995657286,"Asia and Oceania"
"KEN","KE",2017,17709400,48948137,75889.399,1550.40423703971,0.361799265210032,"Africa"
"KIR","KI",2017,65952,120362,169.083,1404.78722520397,0.547947026470148,"Asia and Oceania"
"KWT","KW",2017,103313300,4124904,112380.976,27244.5070236786,25.0462313789606,"Asia and Oceania"
"KGZ","KG",2017,9360700,6121261,7298,1192.23800455494,1.52921105634934,"Asia and Oceania"
"LAO","LA",2017,19683800,6997917,16462.587,2352.49817910101,2.81280843999722,"Asia and Oceania"
"LVA","LV",2017,7216300,1954862,28821.729,14743.6131041475,3.6914626198678,"Europe"
"LBN","LB",2017,27824100,6109252,51163.4,8374.74047559341,4.55442008285139,"Asia and Oceania"
"LSO","LS",2017,2513500,2170617,2368.122,1090.99025760878,1.15796568441139,"Africa"
"LBR","LR",2017,890870,4796631,2722.046,567.491224569912,0.185728274699471,"Africa"
"LBY","LY",2017,53437000,6378261,63584.349,9968.91613560499,8.37798892205885,"Africa"
"LIE","LI",2017,155770,37889,6618.215,174673.783947848,4.11121961519174,"Europe"
"LTU","LT",2017,13286200,2904450,44280.626,15245.7869820448,4.57442889359431,"Europe"
"LUX","LU",2017,9268000,596283,63867.018,107108.567576134,15.5429552745928,"Europe"
"MAC","MO",2017,1927300,638609,49153.903,76970.263494564,3.01796560962968,"Asia and Oceania"
"MDG","MG",2017,4118900,26169542,12238.319,467.655070157514,0.157392895909298,"Africa"
"MWI","MW",2017,1229700,17881167,9790.068,547.507218069156,0.0687706792291577,"Africa"
"MYS","MY",2017,244105600,31975806,333060.789,10416.024822017,7.63407183543708,"Asia and Oceania"
"MDV","MV",2017,1513200,472442,4711.37,9972.37756169011,3.20293284678331,"Asia and Oceania"
"MLI","ML",2017,4656400,19311355,15220.398,788.157951630012,0.241122386285167,"Africa"
"MLT","MT",2017,1530800,479497,12707.798,26502.3514224281,3.19251215336071,"Europe"
"MHL","MH",2017,146560,47187,193.053,4091.23275478416,3.1059401953928,"Asia and Oceania"
"MRT","MR",2017,3419900,4160015,6636.194,1595.23319026494,0.822088381892854,"Africa"
"MUS","MU",2017,4536000,1294741,12961.957,10011.2354517235,3.50340338337938,"Africa"
"MEX","MX",2017,465620900,122839258,1257912.161,10240.3106423844,3.79048935642382,"America"
"FSM","FM",2017,142900,110430,327.904,2969.33804219868,1.2940324187268,"Asia and Oceania"
"MNG","MN",2017,34135400,3096030,12457.771,4023.7888521752,11.0255391582123,"Asia and Oceania"
"MNE","ME",2017,2103100,632438,4369.438,6908.8796055898,3.32538525515545,"Europe"
"MSR","MS",2017,29312,4699,59.84,12734.6243881677,6.23792296233241,"America"
"MAR","MA",2017,61107100,35528115,121469.541,3418.96948374548,1.71996459705222,"Africa"
"MOZ","MZ",2017,6905400,28569441,17418.032,609.673531939249,0.241705814264969,"Africa"
"MMR","MM",2017,23630100,52288341,68569.955,1311.38134598686,0.451919099900301,"Asia and Oceania"
"NAM",NA,2017,4216200,2364534,11222.512,4746.18339173808,1.78309975665395,"Africa"
"NRU","NR",2017,54960,11682,110.502,9459.16795069337,4.70467385721623,"Asia and Oceania"
"NPL","NP",2017,12429800,28183426,25903.533,919.105186147348,0.441032257753192,"Asia and Oceania"
"NCL","NC",2017,5583800,284349,8856.696,31147.2732452022,19.6371360546371,"Asia and Oceania"
"NZL","NZ",2017,35687200,4746252,193022.043,40668.3090151977,7.51902764539262,"Asia and Oceania"
"NIC","NI",2017,5461300,6480532,13956.551,2153.61192568758,0.842724023274632,"America"
"NER","NE",2017,2249800,21737922,10743.804,494.242457949753,0.103496553166397,"Africa"
"NGA","NG",2017,112759200,193495907,490507.245,2534.97478373018,0.582747210254944,"Africa"
"MKD","MK",2017,7152100,2111979,10463.142,4954.18846494212,3.38644465688343,"Europe"
"NOR","NO",2017,44165000,5277392,402355.151,76241.2856577643,8.36871697232269,"Europe"
"OMN","OM",2017,69230700,4541854,82934.24,18259.9969087514,15.2428281490334,"Asia and Oceania"
"PAK","PK",2017,216158400,216379655,331221.48,1530.74225023605,0.998977468560988,"Asia and Oceania"
"PLW","PW",2017,216180,17837,272.853,15297.0230419914,12.1197510792174,"Asia and Oceania"
"PAN","PA",2017,11223200,4096063,61926.856,15118.6287906216,2.7399969189927,"America"
"PNG","PG",2017,6660200,9114796,23725.916,2603.01119191258,0.730702036556825,"Asia and Oceania"
"PRY","PY",2017,7932500,6355404,39573.101,6226.68535312625,1.24815039295692,"America"
"PER","PE",2017,54859000,31605486,202276.303,6400.03773395543,1.73574296563578,"America"
"PHL","PH",2017,135150100,106738501,351113.339,3289.47226830551,1.26617948288406,"Asia and Oceania"
"POL","PL",2017,336765400,38532812,516450.723,13402.8817569816,8.73970474825455,"Europe"
"PRT","PT",2017,55106300,10307530,210468.777,20418.9342160537,5.34621776507078,"Europe"
"QAT","QA",2017,100111300,2711755,164199.531,60551.0199114596,36.917531266652,"Asia and Oceania"
"ROU","RO",2017,79648900,19698853,197964.051,10049.5217158075,4.04332678659006,"Europe"
