ISO3,year,gdp_per_capita,co2_per_capita,bubble_size,normalised_size,image_link,region1
IND,1970.0,1384.0,0.325959,1181722.645,0.7126244008855912,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1970.2,1380.0,0.32812300000000005,1183770.8530000001,0.713240642916851,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1970.4,1376.0,0.330287,1185819.061,0.7138568849481105,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1970.6,1372.0,0.332451,1187867.269,0.7144731269793703,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1970.8000000000002,1368.0,0.334615,1189915.477,0.7150893690106298,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1971.0,1364.0,0.336779,1191963.685,0.7157056110418896,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1971.2000000000003,1357.0,0.33909480000000003,1194178.1446000002,0.7163689020428865,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1971.4,1350.0,0.3414106,1196392.6042,0.7170321930438834,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1971.6000000000001,1343.0,0.3437264,1198607.0638000001,0.7176954840448804,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1971.8000000000002,1336.0,0.34604219999999997,1200821.5234,0.7183587750458773,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1972.0,1329.0,0.348358,1203035.983,0.7190220660468744,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1972.2000000000003,1335.2,0.34883980000000003,1204247.7946000001,0.7193837447300983,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1972.4,1341.4,0.3493216,1205459.6062,0.719745423413322,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1972.6,1347.6,0.3498034,1206671.4178,0.7201071020965459,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1972.8,1353.8,0.3502852,1207883.2294,0.7204687807797698,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1973.0,1360.0,0.350767,1209095.041,0.7208304594629937,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1973.2,1356.8,0.3514174,1210446.669,0.721232800451656,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1973.4,1353.6,0.3520678,1211798.297,0.7216351414403185,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1973.6,1350.4,0.3527182,1213149.925,0.7220374824289808,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1973.8,1347.2,0.3533686,1214501.553,0.7224398234176432,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1974.0,1344.0,0.354019,1215853.181,0.7228421644063056,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1974.2,1361.2,0.3583396,1219524.3694000002,0.7239293634646311,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1974.3999999999999,1378.4,0.3626602,1223195.5578,0.7250165625229568,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1974.6,1395.6,0.3669808,1226866.7462,0.7261037615812822,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1974.8,1412.8,0.3713014,1230537.9346,0.7271909606396079,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1975.0,1430.0,0.375622,1234209.123,0.7282781596979334,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1975.2,1427.4,0.37728760000000006,1236317.1718000001,0.7288987927873986,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1975.4,1424.8000000000002,0.3789532,1238425.2206000001,0.7295194258768636,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1975.6,1422.1999999999998,0.38061880000000003,1240533.2694,0.7301400589663287,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1975.8000000000002,1419.6000000000001,0.3822844,1242641.3182,0.7307606920557939,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1976.0,1417.0,0.38395,1244749.367,0.731381325145259,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1976.2000000000003,1432.4,0.38663440000000004,1247591.8402000002,0.7322140354378572,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1976.4,1447.8,0.38931879999999996,1250434.3134,0.7330467457304555,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1976.6000000000001,1463.2,0.3920032,1253276.7866000002,0.7338794560230537,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1976.8000000000002,1478.6,0.39468759999999997,1256119.2598,0.734712166315652,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1977.0,1494.0,0.397372,1258961.733,0.7355448766082502,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1977.2000000000003,1503.2,0.3968898,1259799.2974,0.7357893458067011,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1977.4,1512.4,0.3964076,1260636.8618,0.736033815005152,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1977.6,1521.6,0.3959254,1261474.4261999999,0.7362782842036029,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1977.8,1530.8,0.39544320000000005,1262311.9906,0.7365227534020536,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1978.0,1540.0,0.394961,1263149.555,0.7367672226005045,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1978.2,1517.4,0.39708020000000005,1265776.592,0.7375313874623862,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1978.4,1494.8000000000002,0.3991994,1268403.629,0.7382955523242678,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1978.6,1472.1999999999998,0.4013186,1271030.666,0.7390597171861495,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1978.8,1449.6000000000001,0.40343779999999996,1273657.703,0.7398238820480312,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1979.0,1427.0,0.405557,1276284.74,0.7405880469099129,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1979.2,1440.6000000000001,0.408171,1279370.0118,0.7414805015316259,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1979.3999999999999,1454.1999999999998,0.410785,1282455.2836,0.742372956153339,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1979.6,1467.8000000000002,0.413399,1285540.5554,0.7432654107750518,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1979.8,1481.3999999999999,0.416013,1288625.8272,0.7441578653967649,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1980.0,1495.0,0.418627,1291711.099,0.7450503200184779,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1980.2,1507.4,0.4232674,1296362.1165999998,0.7463856745425294,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1980.4,1519.8000000000002,0.42790780000000006,1301013.1341999997,0.7477210290665807,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1980.6,1532.1999999999998,0.4325482,1305664.1517999999,0.749056383590632,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1980.8000000000002,1544.6000000000001,0.43718860000000004,1310315.1693999998,0.7503917381146834,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1981.0,1557.0,0.441829,1314966.187,0.7517270926387347,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1981.2000000000003,1559.6000000000001,0.44271000000000005,1317048.9516,0.7523212459296086,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1981.4,1562.1999999999998,0.443591,1319131.7162000001,0.7529153992204822,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1981.6000000000001,1564.8000000000002,0.444472,1321214.4808,0.753509552511356,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1981.8000000000002,1567.3999999999999,0.44535300000000005,1323297.2454000001,0.7541037058022297,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1982.0,1570.0,0.446234,1325380.01,0.7546978590931034,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1982.2000000000003,1588.6,0.45143240000000007,1330743.7772000001,0.7562173291415037,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1982.4,1607.2,0.4566308,1336107.5444,0.7577367991899039,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1982.6,1625.8,0.4618292,1341471.3116000001,0.7592562692383041,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1982.8,1644.4,0.4670276,1346835.0787999998,0.7607757392867044,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1983.0,1663.0,0.472226,1352198.846,0.7622952093351046,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1983.2,1668.4,0.472567,1354070.9634,0.762821997557946,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1983.4,1673.8,0.472908,1355943.0808,0.7633487857807872,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1983.6,1679.2,0.473249,1357815.1982,0.7638755740036285,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1983.8,1684.6,0.47358999999999996,1359687.3156,0.7644023622264697,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1984.0,1690.0,0.473931,1361559.433,0.764929150449311,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1984.2,1696.0,0.48105980000000004,1368765.9694,0.7669402611565221,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1984.3999999999999,1702.0,0.4881886,1375972.5058,0.768951371863733,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1984.6,1708.0,0.4953174,1383179.0422,0.770962482570944,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1984.8,1714.0,0.5024462,1390385.5786,0.772973593278155,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1985.0,1720.0,0.509575,1397592.115,0.774984703985366,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1985.2,1727.0,0.5145206,1403335.5696,0.7765690204905831,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1985.4,1734.0,0.5194662,1409079.0241999999,0.7781533369958,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1985.6,1741.0,0.5244118,1414822.4788000002,0.779737653501017,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1985.8000000000002,1748.0,0.5293574,1420565.9334,0.781321970006234,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1986.0,1755.0,0.534303,1426309.388,0.782906286511451,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1986.2000000000003,1762.6,0.539085,1432116.121,0.7844919261020004,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1986.4,1770.2,0.543867,1437922.854,0.7860775656925495,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1986.6000000000001,1777.8,0.5486489999999999,1443729.587,0.7876632052830989,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1986.8000000000002,1785.4,0.553431,1449536.32,0.7892488448736481,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1987.0,1793.0,0.558213,1455343.053,0.7908344844641974,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1987.2000000000003,1822.0,0.5645203999999999,1462612.8766,0.7927975164717646,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1987.4,1851.0,0.5708278,1469882.7002,0.7947605484793319,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1987.6,1880.0,0.5771352,1477152.5238,0.7967235804868991,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1987.8,1909.0,0.5834425999999999,1484422.3474,0.7986866124944663,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1988.0,1938.0,0.58975,1491692.171,0.8006496445020335,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1988.2,1955.2,0.5987116,1501483.9442,0.8032562435570542,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1988.4,1972.4,0.6076732,1511275.7174,0.8058628426120749,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1988.6,1989.6,0.6166347999999999,1521067.4906000001,0.8084694416670956,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1988.8,2006.8,0.6255963999999999,1530859.2638,0.8110760407221163,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1989.0,2024.0,0.634558,1540651.037,0.813682639777137,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1989.2,2036.6000000000001,0.64045,1548120.039,0.8156431772923598,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1989.3999999999999,2049.2,0.646342,1555589.0410000002,0.8176037148075825,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1989.6,2061.8,0.652234,1563058.043,0.8195642523228053,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1989.8,2074.4,0.658126,1570527.0450000002,0.8215247898380281,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1990.0,2087.0,0.664018,1577996.047,0.8234853273532509,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1990.2,2082.0620387792983,0.6696632,1585469.8338000001,0.8254240337394514,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1990.4,2077.124077558596,0.6753084,1592943.6206,0.8273627401256516,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1990.6,2072.186116337894,0.6809535999999999,1600417.4074000001,0.829301446511852,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1990.8000000000002,2067.2481551171923,0.6865988000000001,1607891.1942000003,0.8312401528980524,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1991.0,2062.31019389649,0.692244,1615364.9810000001,0.8331788592842528,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1991.2000000000003,2072.8996436949224,0.6982346,1623381.3880000003,0.8352335574466189,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1991.4,2083.489093493354,0.7042252,1631397.795,0.8372882556089849,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1991.6000000000001,2094.078543291786,0.7102158000000001,1639414.202,0.8393429537713508,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1991.8000000000002,2104.6679930902183,0.7162063999999999,1647430.609,0.8413976519337169,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1992.0,2115.25744288865,0.722197,1655447.0159999998,0.8434523500960829,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1992.2000000000003,2127.491505246844,0.7239869999999999,1659817.46,0.8445620733370168,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1992.4,2139.725567605038,0.725777,1664187.9039999999,0.8456717965779507,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1992.6,2151.959629963232,0.727567,1668558.348,0.8467815198188846,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1992.8,2164.193692321426,0.729357,1672928.792,0.8478912430598186,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1993.0,2176.42775467962,0.731147,1677299.236,0.8490009663007524,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1993.2,2192.121975049882,0.7360004,1684652.134,0.8508517927501265,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1993.4,2207.816195420144,0.7408538,1692005.0320000001,0.8527026191995002,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1993.6,2223.510415790406,0.7457072,1699357.9300000002,0.8545534456488741,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1993.8,2239.204636160668,0.7505606,1706710.828,0.8564042720982481,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1994.0,2254.89885653093,0.755414,1714063.726,0.8582550985476219,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1994.2,2275.1117280146364,0.7620576000000001,1723343.3050000002,0.8605627920359656,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1994.3999999999999,2295.3245994983417,0.7687012,1732622.884,0.8628704855243092,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1994.6,2315.537470982048,0.7753448000000001,1741902.463,0.8651781790126529,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1994.8,2335.750342465754,0.7819884,1751182.0420000001,0.8674858725009966,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1995.0,2355.96321394946,0.788632,1760461.621,0.8697935659893403,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1995.2,2379.884182952844,0.7984306000000001,1773093.425,0.8728865748636343,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1995.4,2403.805151956228,0.8082292,1785725.2289999998,0.8759795837379283,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1995.6,2427.7261209596118,0.8180278000000001,1798357.0329999998,0.8790725926122223,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1995.8000000000002,2451.647089962996,0.8278264,1810988.8369999998,0.8821656014865162,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1996.0,2475.56805896638,0.837625,1823620.6409999998,0.8852586103608102,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1996.2000000000003,2483.258789312314,0.8413024,1830498.7506,0.8869202680553886,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1996.4,2490.949519658248,0.8449798,1837376.8601999998,0.8885819257499669,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1996.6000000000001,2498.640250004182,0.8486571999999999,1844254.9698,0.8902435834445452,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1996.8000000000002,2506.330980350116,0.8523345999999999,1851133.0794,0.8919052411391236,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1997.0,2514.02171069605,0.856012,1858011.189,0.893566898833702,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1997.2000000000003,2533.573644652824,0.8562884000000001,1861563.4192,0.8944190481010789,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1997.4,2553.125578609598,0.8565647999999999,1865115.6494,0.8952711973684557,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1997.6,2572.6775125663717,0.8568412000000001,1868667.8795999999,0.8961233466358326,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1997.8,2592.2294465231457,0.8571176,1872220.1098,0.8969754959032096,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1998.0,2611.78138047992,0.857394,1875772.3399999999,0.8978276451705864,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1998.2,2630.9732311726657,0.868608,1890709.8228,0.9013676215384443,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1998.4,2650.165081865412,0.8798220000000001,1905647.3055999998,0.9049075979063019,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1998.6,2669.356932558158,0.8910359999999999,1920584.7884,0.9084475742741598,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1998.8,2688.5487832509043,0.90225,1935522.2711999998,0.9119875506420176,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1999.0,2707.74063394365,0.913464,1950459.754,0.9155275270098754,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1999.2,2716.8096085666843,0.915274,1955873.0914,0.9167936345928728,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1999.3999999999999,2725.878583189718,0.917084,1961286.4288,0.91805974217587,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1999.6,2734.947557812752,0.9188939999999999,1966699.7662,0.9193258497588672,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,1999.8,2744.016532435786,0.920704,1972113.1036000003,0.9205919573418645,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2000.0,2753.08550705882,0.922514,1977526.441,0.9218580649248618,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2000.2,2770.039511877046,0.9216991999999999,1980215.0606000002,0.9224836767125143,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2000.4,2786.993516695272,0.9208843999999999,1982903.6801999998,0.9231092885001667,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2000.6,2803.947521513498,0.9200695999999999,1985592.2998,0.9237349002878192,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2000.8000000000002,2820.901526331724,0.9192548,1988280.9194,0.9243605120754715,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2001.0,2837.85553114995,0.91844,1990969.5389999999,0.9249861238631241,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2001.2000000000003,2844.469151585098,0.9207944000000001,1997108.5074,0.9264067235567627,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2001.4,2851.082772020246,0.9231488000000001,2003247.4758,0.9278273232504013,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2001.6000000000001,2857.696392455394,0.9255032000000001,2009386.4441999998,0.9292479229440399,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2001.8000000000002,2864.3100128905417,0.9278576000000001,2015525.4126000002,0.9306685226376786,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2002.0,2870.92363332569,0.930212,2021664.381,0.9320891223313172,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2002.2000000000003,2903.923409865368,0.9337428000000001,2029163.4148000004,0.9338098964985542,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2002.4,2936.923186405046,0.9372736,2036662.4486,0.935530670665791,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2002.6,2969.9229629447236,0.9408044,2044161.4824,0.9372514448330278,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2002.8,3002.922739484402,0.9443351999999999,2051660.5162,0.9389722190002648,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2003.0,3035.92251602408,0.947866,2059159.55,0.9406929931675017,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2003.2,3071.240219546096,0.956327,2072346.9002,0.9436814694770348,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2003.4,3106.557923068112,0.964788,2085534.2504,0.9466699457865677,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2003.6,3141.875626590128,0.973249,2098721.6006,0.9496584220961007,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2003.8,3177.193330112144,0.9817100000000001,2111908.9507999998,0.9526468984056338,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2004.0,3212.51103363416,0.990171,2125096.301,0.9556353747151667,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2004.2,3249.338567367758,0.9975126000000001,2137211.8882,0.9583403646166353,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2004.3999999999999,3286.1661011013557,1.0048542,2149327.4754,0.9610453545181039,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2004.6,3322.993634834954,1.0121958,2161443.0626,0.9637503444195723,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2004.8,3359.821168568552,1.0195374000000001,2173558.6498,0.9664553343210409,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2005.0,3396.64870230215,1.026879,2185674.2369999997,0.9691603242225095,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2005.2,3443.20117702049,1.0419934000000002,2207036.3128,0.9738399648859225,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2005.4,3489.75365173883,1.0571078,2228398.3885999997,0.9785196055493355,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2005.6,3536.3061264571697,1.0722222000000001,2249760.4644,0.9831992462127483,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2005.8000000000002,3582.85860117551,1.0873366,2271122.5401999997,0.9878788868761614,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2006.0,3629.41107589385,1.102451,2292484.616,0.9925585275395744,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
IND,2006.2000000000003,3677.6686498542863,1.1160560000000002,2312488.8944,0.9968428404926738,https://hatscripts.github.io/circle-flags/flags/in.svg,Developing Asia and Oceania
